Rotary Speed (RPM),Torque (ft-lbs),Weight on Bit (WOB) (lbs),Vibration_Level,Von Mises stress (psi),Torsional stress (psi),Bending stress (psi),Tensile stress (psi),Compressive stress (psi),Bottom hole temperature (°F),Mud weight (ppg),Drill pipe weight (lbs/ft),Drill pipe length (ft),Drill collar length (ft),HWDP length (ft),Failure,Risk_Level
159.72770029240928,4078.6502528765495,21708.56274992526,0.4698899080414396,37824.61567551404,29405.240144910822,13939.58017013201,21706.475903537314,36393.97057500132,110.54757925781436,10.060837565858812,23.15318311327727,3915.5324588954236,1572.4572254549917,784.4294331338906,1,High Risk (Failure)
151.8185359483354,17764.176426360118,13944.289134444207,0.9016441777703094,35986.38534746751,28383.607716441704,13426.267875443406,46063.06217373346,51562.8078325748,161.75347320066365,9.937443356077086,23.7729225573282,4343.017213315453,1533.2233081916515,996.3123796693958,0,Low Risk (No Failure)
183.22531388113535,2425.6640454963963,9226.55361711196,0.41734147326632576,49598.487181041615,23002.777971871663,3112.087396811877,54080.354148776074,49037.13492534989,294.0659152559556,8.875230604027351,22.440979084960638,7414.058171261072,1915.784858903801,643.1001586402681,1,High Risk (Failure)
145.2187626328037,18046.15503177886,18318.348809801566,0.5653851600991959,58708.271038782186,25322.514941768633,13332.272910788646,19255.950117796783,59813.01297703164,280.3817687641279,8.259170557698305,20.14423310830815,6296.2125791826975,1409.4870475603293,1363.874968843984,1,High Risk (Failure)
60.21658011447491,3098.915402629552,8662.562649536982,0.2890497329457792,17464.369988662147,19647.474268775997,8993.060259267768,51246.18398660759,26752.530264837966,127.39392131182422,9.392289901628692,21.929390851959354,6441.459424521214,1434.652418551979,1263.7417273520246,1,High Risk (Failure)
209.8927582919613,6826.428850880151,33396.91528936231,0.005212518476924943,46144.742901626276,25415.20878386791,4666.034673217536,68667.53895699375,21565.57332104254,244.7698877391104,10.945977545205974,23.311971020068235,6160.392672505301,1205.8193477970894,1245.194807658751,1,High Risk (Failure)
70.82693790400026,22156.121237316715,16880.730389070384,0.5707687965859014,22316.384029340108,5920.812287868827,10944.136600515369,28913.260808243856,39256.57299354402,147.1487332300137,8.949883356630078,24.916344121515507,3668.846871262379,1416.378255619805,1239.5263929694877,1,High Risk (Failure)
76.23544685856514,24253.36488513137,28656.555260247696,0.7955633625022697,50235.384297217206,16888.988869578345,10209.933346789505,49260.35877768343,18960.754296674666,298.3015798949094,10.82545890979064,19.935417494113256,5820.294339366542,1648.0323082596267,1452.6175517984088,1,High Risk (Failure)
101.2171552533955,7242.070794527657,23389.32024768081,0.7330317809458987,52214.047236781385,6755.398071518155,13178.033681900359,51427.646527491044,53223.316317965546,280.647215738754,10.824216963484687,20.248893885040044,9077.499818413675,1499.0123418311937,761.9021837402263,1,High Risk (Failure)
186.1755537959249,10000.755784135481,26296.863001443606,0.016058822680113716,41406.4487685899,9761.670587446253,2180.614537748505,33003.010643641304,42270.75578043586,259.1876833656036,9.214965857813446,19.41845980863165,4719.727779891928,576.3478143763995,1338.1356177314694,1,High Risk (Failure)
70.65035646627565,25401.753038731098,11598.029414917437,0.6594796782867858,36862.051521808535,11023.139811789453,7481.437416230079,52877.75735118039,43539.37469479611,201.79858992662867,9.475684389271034,19.460599754403113,6981.387268254983,1944.614845083051,1164.8921890525385,0,Low Risk (No Failure)
62.91721322821786,24173.38222738668,16447.231634765536,0.49041036113680525,31751.63888526385,21737.109020201806,9953.026625392025,24157.817557595794,47205.52244513669,123.36570441526094,9.222838300106224,19.043239912816006,5554.310402182439,620.0594725636714,979.0229959973307,1,High Risk (Failure)
203.7686701643327,21812.608576011487,14643.874338434134,0.19197550585923784,21591.184203524263,10484.917764089401,9701.941282743906,45266.46941013554,45358.48867154922,111.84945254964917,8.877653223169293,18.913220450405447,6000.597810712896,1221.4176678341028,1483.1622132676262,1,High Risk (Failure)
97.11153537855607,26569.560119518956,8269.148879117474,0.6985982867270393,56850.85764687731,23411.684686250053,11116.799010351517,25518.230072085622,29331.05886928343,190.1779230189734,8.716602410292369,20.56264668350045,8061.542801091855,1785.2356684811243,962.554482979551,1,High Risk (Failure)
113.8566845110273,17373.228357419324,9972.470461653647,0.40907603456609554,33312.9202113415,25064.297632375707,11740.394147231264,42356.04791331875,65970.98804612235,207.0336608039097,10.913376636312123,19.891770919763925,8442.780160816445,1997.742315451675,1261.8852459781747,1,High Risk (Failure)
154.97479256864779,1771.6426162528398,31743.61619434248,0.8092458367534826,17853.08954729129,28496.398972346593,4174.042841197899,32941.67937787407,17742.060292374113,212.80898869400875,11.445114048999985,23.433810824747837,4926.0348461781905,1261.4848313301363,1319.171328932409,1,High Risk (Failure)
108.16737245349009,13198.276869485762,21304.683731259014,0.8118107694391947,51031.115860842845,11969.568646828262,8467.449975585752,56677.638037334604,21338.433447827352,149.72633526104735,11.604348825362575,20.628682878774676,4217.501022035871,1472.967973503119,592.6125880246979,0,Low Risk (No Failure)
153.33900241554554,10190.219993898118,32343.62010364518,0.29380202881550743,17855.230239447163,15568.948020852584,8030.756793389896,55813.87732157238,59132.653068202715,111.53386956556935,11.24419754387597,20.72343464463761,5223.206013780454,769.4616356049509,910.1506665261754,1,High Risk (Failure)
66.90558591209218,2766.2607538202988,29177.84460246076,0.6137064818495768,24009.719868802582,26438.967659067574,5530.927356747703,16511.031232834488,58642.665934442935,112.68213649713799,10.07226686013431,19.027161725947106,3184.56228011396,960.996244652307,1210.4730236683354,1,High Risk (Failure)
170.94754048900944,28663.703311554942,13884.634047915739,0.1901538629126105,52853.49172820612,21032.00187465114,3198.0337590074205,66009.47020213674,16169.061653746048,158.2404513425471,8.122685627717297,24.168993686637798,9070.97356218704,920.365089494677,1408.0401945431395,0,Low Risk (No Failure)
116.09400940905552,27989.495411309552,6397.398262596248,0.2672072767565691,42468.504166214974,13243.827307194138,5202.530326665818,14593.81687989414,37389.50167223092,198.77697885266517,10.64091136064825,24.86550895698242,3387.1908805724343,1337.201715265841,591.797065702463,1,High Risk (Failure)
91.3993146729865,13845.176530298644,31649.77444107866,0.3369831224412506,21709.40525112277,25010.000532095717,9360.441030592685,59659.800549071864,61116.571613127206,136.81453190277307,9.781739741237613,23.948949659194998,8607.68852035463,1981.840406122418,1276.9788180968303,0,Low Risk (No Failure)
76.10199656376534,8840.109124371946,22884.141850896045,0.7864448231944233,59882.21222214163,14892.821748950731,7639.465215603774,34095.25512815926,54530.404254132634,237.4219388800492,8.002296046670008,22.702780908795436,4964.478823997371,1469.8742544112083,1457.9470786665834,1,High Risk (Failure)
85.51876200661732,15105.35721457792,16620.00262570077,0.17872012920589753,48333.921058138425,28731.015942178492,8264.519290489206,46893.990934290276,49655.13410848592,114.73477972420578,10.98256715865991,22.415232159556545,3822.997163923698,1477.2099034020264,1137.739983156946,0,Low Risk (No Failure)
133.56806780309122,24888.58939545669,17265.30985175205,0.9161510268144013,17112.931765458066,16814.247743126805,11848.829423321937,17120.269251544516,40926.80842876682,277.46629315336025,9.439579362151258,21.859465474192017,9770.894969462777,539.4503780582314,705.0095544343081,1,High Risk (Failure)
83.41983874595985,24293.151574078704,32840.26225323662,0.17532167837859913,32049.670623087994,6287.467048451024,10014.92686933112,49608.61117882476,62250.476580020564,211.91612820162644,9.756673631192728,19.367512981287064,8431.932006868758,1339.0745255983852,1307.915759812086,1,High Risk (Failure)
115.34128911247308,23699.624553290214,11202.399372207175,0.931922435685587,36292.42717053322,27382.88137678411,9438.162933770536,43867.77510367544,38203.89530150744,247.53782330412784,11.684913650162434,20.129674807667968,7717.665267255918,1061.9326346288294,925.9499193876957,1,High Risk (Failure)
71.66429365886457,21897.872429247735,32065.823551480273,0.08845574068553652,47076.25165762607,26180.385165770447,11294.15350323904,44759.4794534328,27771.463831145014,255.5940418649211,11.08548900855901,24.031939538215646,8055.083384816403,959.5291425065819,500.1712553679752,1,High Risk (Failure)
207.95097892457005,4877.17397758365,16636.955868551893,0.7747235933045602,56041.36154031185,24626.3608506375,3449.069878511049,31699.992229990192,10994.648301135292,188.78392566230255,11.542275096764097,21.836827061308927,3263.4967990441232,666.4852461641992,1177.3565396271767,1,High Risk (Failure)
158.70830694011875,2531.950923349472,30299.970646758124,0.0503629989933958,57505.34686120137,7154.470685700899,5019.8278155478365,22727.483779558217,24284.73054111284,154.9877449295825,8.368326161875695,24.831406517088233,6201.345390246216,1567.4234394872324,1179.3396714287383,1,High Risk (Failure)
200.37969150847286,29183.513738439055,29692.62587020641,0.636641035358728,17913.19947344163,22662.14087518063,4965.018778570608,35982.59187452738,42477.80373533028,281.48240413495057,11.335856585354508,21.784733660546213,6426.007168772718,1009.9533763797584,948.0184392570345,1,High Risk (Failure)
198.33017752362719,23218.55594590056,9848.481821908923,0.5330432878885831,32431.13203685823,8232.409279283935,1415.5924120525829,57879.56631948416,11718.678878179357,108.11592278104057,9.728963126428923,20.501890249475387,4426.450625939595,1363.649300983825,924.0115034111325,1,High Risk (Failure)
115.87353193802574,24141.943021357496,32878.41955057427,0.3787063575653773,51267.51999213689,15367.097145586096,12380.653965103138,19469.7413469484,56856.23570788984,196.58837357530356,8.087866313790324,22.634973370168886,5266.592489613409,1866.8581996086643,910.0451353007957,1,High Risk (Failure)
188.42292956731367,16561.617768649456,5112.352841338545,0.3549178403647072,33924.68696040232,12205.07408308208,6296.081734009797,69956.12111177895,58987.55104361251,230.0599345502284,9.074901941301526,24.435784233811194,6425.015760489063,1842.9220979047802,1420.8302408099803,1,High Risk (Failure)
112.2338093190387,7017.8333661614915,31391.615991806473,0.18081063503763528,28304.635732939416,12013.675582192973,10867.795972619726,50121.75576848342,65745.08923047854,194.60571205067694,11.293509339651381,22.37050683633508,5651.945815812685,1391.6804525830512,1056.7147997645109,1,High Risk (Failure)
85.60398983411105,6690.794168947813,34336.8796335838,0.9218787933693491,16064.446789424073,9002.988680901326,10173.217495895888,36889.94965598365,63814.802445388166,178.88909645895637,11.943711297908163,20.708327798337166,6244.572325634088,966.3685569051416,634.522689161787,1,High Risk (Failure)
213.2988814271094,1991.0920821915352,24637.544005743806,0.6298099857061177,32304.54806891422,26915.274263697203,3947.9249218804707,57356.24728373718,31254.120591753493,284.2048647965687,9.273550249868244,21.007050777366505,5595.539236017132,947.5309025926766,661.252646138325,0,Low Risk (No Failure)
88.68089790524641,19988.496787243548,32260.782989087176,0.2961743146016024,20695.426071629117,12783.06698370846,8338.632997784202,34350.93402412876,62600.2659557862,227.68601927894622,11.153100054067515,19.759676373715575,4986.170540588373,1559.555502382692,517.9173408386259,1,High Risk (Failure)
179.81221391412902,17848.08901231618,9619.230534970517,0.2944307779494544,46413.39159292139,8690.879628037124,10097.525420360897,15669.12642442475,46498.064117025955,132.89779081123936,11.49735910050142,20.984820277708348,6097.361665600817,535.1529099058832,1493.5573092939326,1,High Risk (Failure)
176.15678559764729,28781.40124421783,23890.179555796618,0.6668952708703423,23204.794314978208,25525.516781790182,12232.454534379913,41889.47793187083,35487.3842498032,132.28083601881914,11.088505076105239,22.683835904203164,7507.483539934108,969.0657055499446,1182.0520629575765,1,High Risk (Failure)
178.07215158361475,29912.72458156398,6931.246505451189,0.1295857300099844,24347.198477611113,13644.105445538453,10882.350700779734,69544.7309894758,51998.20661078568,288.98899422413103,9.322698122571618,20.53701244268563,4327.289351884758,1447.6188939145886,1361.4829246960385,0,Low Risk (No Failure)
177.83107769995564,3563.512047255993,7657.045214752403,0.11197297048699328,23023.196773644857,15425.998974230813,5789.028394567221,14034.887541977136,63803.42450882416,229.9999405047391,10.529133778141137,21.969532634632884,5957.389966647876,835.1178119009255,759.8429844307545,1,High Risk (Failure)
73.55013470004909,9753.205165893958,12246.284381479338,0.6180374805617743,52231.601011478466,21576.777797855644,3683.972626402111,46814.108221127826,69116.79684574263,163.632267718314,10.034126426445209,21.649412607643477,3771.8944166911906,627.1270059620562,1354.42950440317,0,Low Risk (No Failure)
205.1267136664035,14486.02441718951,31672.887281487187,0.09809436624098145,31681.598127661473,5615.325140085657,13097.734324964853,21676.798640529567,52987.92264375787,104.08261864503186,8.452751288887425,22.067148494384355,6537.372510645731,634.3100196593861,931.6522112623795,0,Low Risk (No Failure)
76.21966360850547,4169.103915676638,7965.99015368044,0.2530844032214269,33464.19981632504,5254.345451686974,10663.432278189117,23442.378599621057,58836.202312782174,285.14275620154416,9.654932085370795,24.95614707908884,8204.75253605682,1762.4398694198178,1232.6306062421622,0,Low Risk (No Failure)
175.8446702036674,14619.973451597083,9816.734322895107,0.4974113794914262,37463.258600478985,13609.370410133599,8043.187136631655,67965.40750240466,20949.91685185689,287.3629419861867,10.404124446011723,20.812299870926402,3659.0909774420293,984.1770307068552,950.3536081375823,0,Low Risk (No Failure)
77.75969580661038,12858.889836943488,9033.711223011933,0.10782367385194702,34421.79347689512,10880.268105302075,12548.391675529476,51959.40370560141,66041.40286538348,299.19300741018446,9.929122369877636,20.02516218199417,7721.427474397932,1059.7230250169962,910.3655989517199,1,High Risk (Failure)
87.89862864079863,24683.00205284708,6945.026563585737,0.714317970610373,20896.89941154446,27063.82158712753,5678.890185637718,45408.32713373432,61021.286966416184,280.0116315346273,8.980366871757196,23.597269567855644,6175.334787536902,1956.3600977848948,747.7817700933717,1,High Risk (Failure)
168.4067627934325,13018.46456154406,9523.784474970544,0.12481766904184266,18433.209449126094,28332.526205879865,1938.5522447284675,57920.61197862163,51304.70963692339,214.46442848924784,11.49109783857968,18.556416910356283,9400.921417175654,1430.4260349560777,1332.0828028753476,1,High Risk (Failure)
126.37112037402643,19529.927637225253,22476.61511125982,0.7975655525345219,58958.76609584537,10463.150018869079,5339.638401441013,55025.236925023215,48235.38562420561,103.56356889405909,11.72920332988865,21.286980738280896,4643.230056209302,604.9009362736554,780.7650282290359,1,High Risk (Failure)
117.0553881577929,15386.188876515404,10085.604809883871,0.2690335487759109,41674.682388436006,18179.545908677508,3259.148121361164,46234.25173362862,47081.48669416919,186.20771958600238,9.617478720437827,22.473622856207633,7141.818961640792,1969.002506967967,1029.6762518057662,0,Low Risk (No Failure)
108.76017526178133,18738.01459373441,18286.115183176713,0.3818390965611267,57486.79091547678,25915.93180537307,13463.123588470608,51026.01807186898,13541.8346102592,236.90256984043694,11.062241050285248,18.894250716237796,4018.074836467035,1257.6910503148633,1275.8873761787208,1,High Risk (Failure)
66.3026933908511,25742.01638075495,15521.55528362753,0.850930827433241,35547.04158926171,7201.0251926078945,4043.66719639448,60920.19066006316,69618.2306565032,252.09866302873678,9.573984891196181,23.238906125207414,9689.434924838153,835.2773612603496,531.1406041223574,0,Low Risk (No Failure)
203.6696469509979,16431.4212013047,18245.202298675133,0.7530863944413293,28603.495685505564,10223.016942377199,6732.079765331764,48700.28026439715,59208.82393806655,231.20526390358083,11.65786004262334,22.24964566117311,9661.168515134797,1371.706887639697,811.8968672304636,0,Low Risk (No Failure)
63.870682222616836,6768.9636140561115,7849.599349319364,0.2947916840075093,25922.964860239706,24057.884791770543,13030.797510928409,23613.89458705735,20619.771483426717,248.59380832683226,10.161741574354853,20.388940747496353,9087.788501307725,1349.9434136639052,1272.3747760369497,1,High Risk (Failure)
132.52621355968444,16022.445118347072,15185.867573920797,0.9853447186873107,35107.85645093836,5004.871558432928,4333.666018889068,12727.91127263214,32815.7215606981,169.94022171388391,10.385925644786585,21.657260239839005,8027.536772882486,529.2129864794516,1141.2641068917574,1,High Risk (Failure)
158.91489013060178,20629.295998999718,24253.262133230335,0.5955026005728078,36085.261926003564,16912.065854367866,3775.3309580784107,63921.2336366444,45864.40469547472,187.74450344095501,11.868347879827294,23.392127698628105,3947.375456279173,1359.3284523928337,1337.909474435491,1,High Risk (Failure)
78.5716224811066,9793.373731483265,25819.76325167827,0.6991931979813764,31104.983882656015,28480.312332248966,7208.5200205948895,61430.149858571494,57345.0548758721,296.70831570430096,11.060204386145777,18.588271223475726,4306.1234039453575,1219.6512336134147,847.6714820955897,1,High Risk (Failure)
189.34357569863377,12012.384739827814,15343.607859636097,0.8073143007690523,51572.85222442136,18926.921049360757,5744.507928700905,13301.454134279997,35512.874156000515,220.07111015663327,9.581562809004483,23.845622522347043,7135.044792275787,1021.9478443583831,785.0337830826134,1,High Risk (Failure)
86.7124941995518,29524.32169242445,21137.690938036572,0.639601748513116,57142.72414058304,14414.008289060444,3389.2171987759125,22653.061214926653,62016.33104757343,257.1050595533146,11.855648836691284,18.960828502954346,5780.576587154181,1325.0918864011417,921.7579976302779,1,High Risk (Failure)
161.02015642294026,10538.673568111008,31175.615505385456,0.9535568067200983,48202.229730470426,18201.303435887807,7035.871495509182,68117.47403806352,63825.4456451677,154.78350702919457,11.527752983076754,24.740377527936282,9248.92731759683,1539.9189990674095,1312.4854885326315,0,Low Risk (No Failure)
65.84794685569518,5172.408506303625,26261.85739714699,0.8509063221509997,38194.01016031109,18373.997898345777,8334.320348619269,69458.64242923787,54867.02051292256,116.2115052833349,10.818004926992208,18.390008638134745,6867.8394430280705,1587.6942706230707,656.3912605277535,1,High Risk (Failure)
96.36314036210423,12913.675471455406,17471.10734854787,0.3951248847745673,47663.91198719127,6915.946878864469,8153.283385074822,63726.24313001891,43043.92874031697,245.34733378806294,9.297291105058854,23.81765422972882,4229.203024852155,1252.089567412192,974.4591229539643,1,High Risk (Failure)
125.58478235140612,12591.8669782584,30414.723710093233,0.7661763994699113,34286.667319282715,19141.189084384936,12648.923656749259,45100.00375015234,59037.06697816118,282.64246879559266,9.46313496775161,21.73712766852978,4862.634007835882,1868.6926835321194,1429.4041996488015,1,High Risk (Failure)
108.67875887352604,2203.422439787285,5208.727619098737,0.5115195574628737,48381.58091699318,27182.400262605202,1362.1391441558826,23149.082346639112,35992.62410287652,161.95270567841624,9.292636813734307,24.237759597387743,8031.823282923706,1442.834214070304,988.8343564482747,1,High Risk (Failure)
201.90798403348313,18371.320282193457,14427.245614985148,0.32772695668207097,17646.204024973715,12435.478105727474,2088.284893474264,68818.26272368956,58793.8702334525,229.06898808141636,9.227825212339164,20.00233317632438,3212.8946625501344,1119.3509138870995,1217.0581251923095,1,High Risk (Failure)
210.33097424402652,15356.62242398296,24493.72182537874,0.720883074508124,43320.7665769368,11534.177312210057,5125.86181054076,38224.02517867169,15383.180948129255,255.4722440257701,8.786554233746017,19.471087948987016,6967.224432127831,1051.2484146549994,577.2151530943977,0,Low Risk (No Failure)
193.14146847323872,12814.828559285877,6850.408887592864,0.4762328135171624,35579.39802948199,28141.28017333149,1473.4862044217643,59286.377897643164,57976.71476943098,138.67563566534605,11.936542789243871,18.643084908516986,9062.768035970294,1750.4371330071733,982.7727532503181,1,High Risk (Failure)
86.6053390009727,23322.211130609525,21711.977980517513,0.5377707777946096,29244.785976493076,26371.7256195819,10428.102620988593,68672.13308765004,31519.87686097545,133.19277838673165,10.80170673457622,18.335861166327312,6325.576720263433,731.863921068145,1133.2152935116367,1,High Risk (Failure)
165.39324408014016,14533.811519095061,30107.72989727876,0.7068443574290983,38040.03854763719,10485.03949093453,9274.389143427752,49335.58183172912,44400.74850519827,226.2584933040424,11.52317263982738,19.28162294096166,6328.53375274795,1691.6512315329855,1429.5963718255848,1,High Risk (Failure)
175.2614397738313,24700.518800638165,34527.49299473871,0.47069121764044575,20425.60576298018,21005.46665478224,9107.475613430697,14825.74720398055,40990.04836342548,133.59429343498536,10.83486785564142,23.281523893710478,8903.082902026004,1761.9324244123297,1182.3984298751875,0,Low Risk (No Failure)
73.23789369891038,24288.320215600517,22476.55089153801,0.4633834858663197,40799.78216750236,26431.91590103224,9420.909329594535,55743.8486527689,16107.358690260467,292.29546092363717,10.937879928369448,20.882490901778546,4226.51395296562,561.9745927507437,1149.2308398156079,0,Low Risk (No Failure)
200.68472898512107,21244.15581588082,31269.601630237576,0.6738985378607202,34789.388776279906,28032.944102286434,1836.480474529364,21605.260770013017,28344.89547092048,263.8759096131514,10.913173952460133,22.925521678323417,9012.550772098346,1011.6561836940066,547.8313332031481,0,Low Risk (No Failure)
170.2216483280145,23249.768430617467,19718.290649352184,0.5040951146760274,38958.91509899869,8260.097124508726,1388.6269690897789,10259.998988966934,39833.7220437089,293.46213201897996,11.356280695460619,18.920405496741818,9463.24002518489,1121.3889676043173,1434.581258803361,1,High Risk (Failure)
97.37077777097775,18846.621886567955,30767.369782869242,0.6226878136965482,39220.77517112103,10502.24830217292,13289.916950165176,61509.23763528607,31561.99605304004,236.70133693906226,8.816485424538758,20.50948471956635,5055.318463938087,1483.0119441446495,820.5022693971232,0,Low Risk (No Failure)
123.36015462169843,28684.49190818758,15213.520866308172,0.2820676245442767,46527.97785718625,13458.156757207495,13521.652116461628,69061.2320090242,64205.8391401639,161.6733910100064,9.799468040384687,19.45141383769193,7517.4097113921,976.7276391878687,765.1553649312341,0,Low Risk (No Failure)
